* Measurement data measured by REW V5.20.13
* Source: In 1-2 (MOTU M Series), LINE_IN (Ö÷Òô), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 2026-8-4 10:33:04
* REW Settings:
355.957060 77.023 50.4785
356.323271 77.023 50.4673
356.689482 77.024 50.4558
357.055693 77.025 50.4442
357.421904 77.025 50.4324
357.788115 77.026 50.4204
358.154326 77.026 50.4084
358.520537 77.026 50.3962
358.886748 77.027 50.3839
359.252959 77.027 50.3716
359.619170 77.027 50.3591
359.985381 77.028 50.3466
360.351592 77.028 50.3341
360.717803 77.028 50.3215
361.084014 77.028 50.3088
361.450225 77.028 50.2961
361.816436 77.028 50.2832
362.182647 77.028 50.2703
362.548858 77.028 50.2573
362.915069 77.028 50.2442
363.281280 77.028 50.2310
363.647491 77.028 50.2178
364.013701 77.028 50.2044
364.379912 77.028 50.1909
364.746123 77.028 50.1773
365.112334 77.028 50.1636
365.478545 77.028 50.1498
365.844756 77.028 50.1360
366.210967 77.028 50.1221
366.577178 77.028 50.1082
366.943389 77.028 50.0942
367.309600 77.027 50.0802
367.675811 77.027 50.0661
368.042022 77.027 50.0521
368.408233 77.027 50.0381
368.774444 77.027 50.0240
369.140655 77.027 50.0099
369.506866 77.027 49.9958
369.873077 77.027 49.9817
370.239288 77.027 49.9676
370.605499 77.027 49.9533
370.971710 77.027 49.9390
371.337921 77.027 49.9245
371.704132 77.027 49.9099
372.070343 77.027 49.8952
372.436554 77.027 49.8802
372.802765 77.027 49.8651
373.168976 77.027 49.8497
373.535187 77.027 49.8340
373.901398 77.027 49.8182
374.267609 77.027 49.8021
374.633820 77.027 49.7858
375.000030 77.028 49.7692
375.366241 77.028 49.7525
375.732452 77.028 49.7355
376.098663 77.028 49.7185
376.464874 77.028 49.7013
376.831085 77.028 49.6840
377.197296 77.028 49.6667
377.563507 77.029 49.6493
377.929718 77.029 49.6319
378.295929 77.029 49.6145
378.662140 77.029 49.5972
379.028351 77.029 49.5799
379.394562 77.029 49.5627
379.760773 77.030 49.5456
380.126984 77.030 49.5285
380.493195 77.030 49.5116
380.859406 77.030 49.4946
381.225617 77.030 49.4778
381.591828 77.031 49.4609
381.958039 77.031 49.4440
382.324250 77.031 49.4272
382.690461 77.032 49.4103
383.056672 77.032 49.3933
383.422883 77.032 49.3763
383.789094 77.033 49.3592
384.155305 77.033 49.3420
384.521516 77.033 49.3247
384.887727 77.034 49.3072
385.253938 77.034 49.2897
385.620149 77.035 49.2720
385.986360 77.035 49.2542
386.352570 77.036 49.2364
386.718781 77.036 49.2184
387.084992 77.036 49.2003
387.451203 77.037 49.1822
387.817414 77.037 49.1640
388.183625 77.038 49.1458
388.549836 77.038 49.1276
388.916047 77.038 49.1093
389.282258 77.039 49.0911
389.648469 77.039 49.0729
390.014680 77.039 49.0548
390.380891 77.039 49.0367
390.747102 77.039 49.0187
391.113313 77.040 49.0007
391.479524 77.040 48.9828
391.845735 77.040 48.9651
392.211946 77.040 48.9473
392.578157 77.040 48.9297
392.944368 77.040 48.9122
393.310579 77.040 48.8947
393.676790 77.040 48.8773
394.043001 77.040 48.8600
394.409212 77.040 48.8427
394.775423 77.040 48.8255
395.141634 77.040 48.8084
395.507845 77.040 48.7913
395.874056 77.040 48.7743
396.240267 77.040 48.7572
396.606478 77.040 48.7402
396.972689 77.039 48.7232
397.338899 77.039 48.7063
397.705110 77.039 48.6893
398.071321 77.039 48.6723
398.437532 77.039 48.6554
398.803743 77.039 48.6384
399.169954 77.039 48.6214
399.536165 77.039 48.6044
399.902376 77.039 48.5873
400.268587 77.039 48.5703
400.634798 77.039 48.5532
401.001009 77.039 48.5361
401.367220 77.040 48.5190
401.733431 77.040 48.5018
402.099642 77.040 48.4846
402.465853 77.040 48.4674
402.832064 77.040 48.4501
403.198275 77.040 48.4329
403.564486 77.040 48.4155
403.930697 77.040 48.3982
404.296908 77.040 48.3807
404.663119 77.040 48.3633
405.029330 77.040 48.3457
405.395541 77.040 48.3281
405.761752 77.040 48.3103
406.127963 77.040 48.2925
406.494174 77.040 48.2745
406.860385 77.040 48.2564
407.226596 77.040 48.2381
407.592807 77.040 48.2196
407.959018 77.040 48.2009
408.325229 77.040 48.1819
408.691439 77.040 48.1628
409.057650 77.040 48.1433
409.423861 77.040 48.1236
409.790072 77.039 48.1036
410.156283 77.039 48.0833
410.522494 77.039 48.0626
410.888705 77.039 48.0416
411.254916 77.039 48.0203
411.621127 77.038 47.9987
411.987338 77.038 47.9767
412.353549 77.038 47.9544
412.719760 77.038 47.9318
413.085971 77.037 47.9089
413.452182 77.037 47.8857
413.818393 77.037 47.8623
414.184604 77.037 47.8386
414.550815 77.037 47.8147
414.917026 77.036 47.7907
415.283237 77.036 47.7664
415.649448 77.036 47.7421
416.015659 77.036 47.7176
416.381870 77.036 47.6930
416.748081 77.036 47.6684
417.114292 77.035 47.6437
417.480503 77.035 47.6191
417.846714 77.035 47.5945
418.212925 77.035 47.5699
418.579136 77.035 47.5454
418.945347 77.035 47.5210
419.311558 77.035 47.4967
419.677768 77.034 47.4725
420.043979 77.034 47.4485
420.410190 77.034 47.4246
420.776401 77.034 47.4008
421.142612 77.034 47.3773
421.508823 77.034 47.3539
421.875034 77.033 47.3306
422.241245 77.033 47.3075
422.607456 77.033 47.2845
422.973667 77.033 47.2617
423.339878 77.033 47.2390
423.706089 77.032 47.2165
424.072300 77.032 47.1940
424.438511 77.032 47.1717
424.804722 77.032 47.1494
425.170933 77.032 47.1271
425.537144 77.031 47.1049
425.903355 77.031 47.0828
426.269566 77.031 47.0606
426.635777 77.031 47.0385
427.001988 77.031 47.0163
427.368199 77.031 46.9940
427.734410 77.030 46.9717
428.100621 77.030 46.9494
428.466832 77.030 46.9269
428.833043 77.030 46.9044
429.199254 77.030 46.8817
429.565465 77.030 46.8589
429.931676 77.030 46.8360
430.297887 77.030 46.8129
430.664098 77.030 46.7897
431.030308 77.030 46.7664
431.396519 77.029 46.7429
431.762730 77.029 46.7193
432.128941 77.029 46.6955
432.495152 77.029 46.6716
432.861363 77.029 46.6476
433.227574 77.029 46.6234
433.593785 77.029 46.5991
433.959996 77.029 46.5746
434.326207 77.029 46.5501
434.692418 77.029 46.5254
435.058629 77.029 46.5006
435.424840 77.029 46.4758
435.791051 77.029 46.4508
436.157262 77.029 46.4258
436.523473 77.029 46.4007
436.889684 77.029 46.3755
437.255895 77.029 46.3503
437.622106 77.029 46.3251
437.988317 77.029 46.2998
438.354528 77.029 46.2745
438.720739 77.029 46.2492
439.086950 77.029 46.2239
439.453161 77.029 46.1986
439.819372 77.029 46.1733
440.185583 77.029 46.1481
440.551794 77.029 46.1229
440.918005 77.029 46.0977
441.284216 77.029 46.0725
441.650427 77.029 46.0474
442.016638 77.028 46.0223
442.382848 77.028 45.9973
442.749059 77.028 45.9723
443.115270 77.028 45.9474
443.481481 77.028 45.9226
443.847692 77.028 45.8978
444.213903 77.028 45.8730
444.580114 77.028 45.8484
444.946325 77.028 45.8237
445.312536 77.028 45.7991
445.678747 77.027 45.7746
446.044958 77.027 45.7501
446.411169 77.027 45.7256
446.777380 77.027 45.7012
447.143591 77.027 45.6768
447.509802 77.027 45.6524
447.876013 77.027 45.6281
448.242224 77.027 45.6037
448.608435 77.026 45.5794
448.974646 77.026 45.5550
449.340857 77.026 45.5307
449.707068 77.026 45.5063
450.073279 77.026 45.4819
450.439490 77.026 45.4575
450.805701 77.025 45.4330
451.171912 77.025 45.4086
451.538123 77.025 45.3841
451.904334 77.025 45.3596
452.270545 77.024 45.3351
452.636756 77.024 45.3105
453.002967 77.024 45.2859
453.369177 77.024 45.2612
453.735388 77.024 45.2365
454.101599 77.023 45.2118
454.467810 77.023 45.1870
454.834021 77.023 45.1622
455.200232 77.023 45.1373
455.566443 77.022 45.1125
455.932654 77.022 45.0875
456.298865 77.022 45.0625
456.665076 77.022 45.0374
457.031287 77.022 45.0124
457.397498 77.021 44.9872
457.763709 77.021 44.9620
458.129920 77.021 44.9368
458.496131 77.021 44.9115
458.862342 77.021 44.8862
459.228553 77.021 44.8608
459.594764 77.020 44.8353
459.960975 77.020 44.8098
460.327186 77.020 44.7843
460.693397 77.020 44.7587
461.059608 77.020 44.7330
461.425819 77.020 44.7073
461.792030 77.020 44.6815
462.158241 77.020 44.6557
462.524452 77.020 44.6298
462.890663 77.020 44.6039
463.256874 77.019 44.5780
463.623085 77.019 44.5520
463.989296 77.019 44.5259
464.355507 77.019 44.4999
464.721717 77.019 44.4738
465.087928 77.019 44.4476
465.454139 77.019 44.4214
465.820350 77.019 44.3952
466.186561 77.019 44.3690
466.552772 77.019 44.3428
466.918983 77.019 44.3165
467.285194 77.018 44.2902
467.651405 77.018 44.2638
468.017616 77.018 44.2375
468.383827 77.018 44.2111
468.750038 77.018 44.1847
469.116249 77.018 44.1583
469.482460 77.017 44.1318
469.848671 77.017 44.1053
470.214882 77.017 44.0787
470.581093 77.017 44.0522
470.947304 77.017 44.0255
471.313515 77.016 43.9988
471.679726 77.016 43.9721
472.045937 77.016 43.9453
472.412148 77.016 43.9185
472.778359 77.015 43.8916
473.144570 77.015 43.8646
473.510781 77.015 43.8376
473.876992 77.015 43.8105
474.243203 77.014 43.7833
474.609414 77.014 43.7560
474.975625 77.014 43.7286
475.341836 77.014 43.7011
475.708046 77.013 43.6736
476.074257 77.013 43.6460
476.440468 77.013 43.6183
476.806679 77.012 43.5905
477.172890 77.012 43.5626
477.539101 77.012 43.5346
477.905312 77.012 43.5066
478.271523 77.011 43.4785
478.637734 77.011 43.4502
479.003945 77.011 43.4219
479.370156 77.010 43.3936
479.736367 77.010 43.3651
480.102578 77.010 43.3366
480.468789 77.010 43.3081
480.835000 77.009 43.2794
481.201211 77.009 43.2508
481.567422 77.009 43.2221
481.933633 77.009 43.1933
482.299844 77.008 43.1646
482.666055 77.008 43.1357
483.032266 77.008 43.1069
483.398477 77.008 43.0781
483.764688 77.007 43.0492
484.130899 77.007 43.0204
484.497110 77.007 42.9915
484.863321 77.007 42.9626
485.229532 77.007 42.9337
485.595743 77.006 42.9048
485.961954 77.006 42.8760
486.328165 77.006 42.8471
486.694376 77.006 42.8182
487.060586 77.006 42.7894
487.426797 77.005 42.7605
487.793008 77.005 42.7317
488.159219 77.005 42.7028
488.525430 77.005 42.6739
488.891641 77.005 42.6450
489.257852 77.004 42.6161
489.624063 77.004 42.5872
489.990274 77.004 42.5583
490.356485 77.004 42.5294
490.722696 77.004 42.5004
491.088907 77.004 42.4714
491.455118 77.003 42.4424
491.821329 77.003 42.4134
492.187540 77.003 42.3843
492.553751 77.003 42.3553
492.919962 77.003 42.3261
493.286173 77.003 42.2970
493.652384 77.002 42.2679
494.018595 77.002 42.2387
494.384806 77.002 42.2096
494.751017 77.002 42.1804
495.117228 77.002 42.1512
495.483439 77.002 42.1220
495.849650 77.002 42.0927
496.215861 77.001 42.0635
496.582072 77.001 42.0343
496.948283 77.001 42.0051
497.314494 77.001 41.9759
497.680705 77.001 41.9467
498.046916 77.001 41.9175
498.413126 77.001 41.8883
498.779337 77.000 41.8591
499.145548 77.000 41.8299
499.511759 77.000 41.8007
499.877970 77.000 41.7715
500.244181 77.000 41.7423
500.610392 77.000 41.7131
500.976603 77.000 41.6839
501.342814 76.999 41.6547
501.709025 76.999 41.6255
502.075236 76.999 41.5963
502.441447 76.999 41.5670
502.807658 76.999 41.5378
503.173869 76.999 41.5085
503.540080 76.999 41.4791
503.906291 76.999 41.4497
504.272502 76.999 41.4203
504.638713 76.998 41.3909
505.004924 76.998 41.3615
505.371135 76.998 41.3319
505.737346 76.998 41.3024
506.103557 76.998 41.2728
506.469768 76.998 41.2432
506.835979 76.998 41.2136
507.202190 76.998 41.1839
507.568401 76.998 41.1541
507.934612 76.997 41.1244
508.300823 76.997 41.0946
508.667034 76.997 41.0648
509.033245 76.997 41.0349
509.399455 76.997 41.0051
509.765666 76.997 40.9752
510.131877 76.997 40.9453
510.498088 76.997 40.9153
510.864299 76.996 40.8853
511.230510 76.996 40.8553
511.596721 76.996 40.8253
511.962932 76.996 40.7953
512.329143 76.996 40.7652
512.695354 76.996 40.7351
513.061565 76.996 40.7050
513.427776 76.995 40.6749
513.793987 76.995 40.6447
514.160198 76.995 40.6145
514.526409 76.995 40.5843
514.892620 76.995 40.5540
515.258831 76.995 40.5237
515.625042 76.994 40.4933
515.991253 76.994 40.4629
516.357464 76.994 40.4324
516.723675 76.994 40.4019
517.089886 76.994 40.3713
517.456097 76.993 40.3408
517.822308 76.993 40.3101
518.188519 76.993 40.2794
518.554730 76.993 40.2486
518.920941 76.993 40.2178
519.287152 76.992 40.1869
519.653363 76.992 40.1559
520.019574 76.992 40.1249
520.385785 76.992 40.0939
520.751995 76.991 40.0628
521.118206 76.991 40.0316
521.484417 76.991 40.0004
521.850628 76.991 39.9691
522.216839 76.991 39.9378
522.583050 76.990 39.9064
522.949261 76.990 39.8750
523.315472 76.990 39.8436
523.681683 76.990 39.8121
524.047894 76.989 39.7805
524.414105 76.989 39.7490
524.780316 76.989 39.7174
525.146527 76.989 39.6859
525.512738 76.989 39.6542
525.878949 76.988 39.6226
526.245160 76.988 39.5910
526.611371 76.988 39.5594
526.977582 76.988 39.5277
527.343793 76.988 39.4961
527.710004 76.987 39.4645
528.076215 76.987 39.4329
528.442426 76.987 39.4013
528.808637 76.987 39.3697
529.174848 76.987 39.3382
529.541059 76.986 39.3066
529.907270 76.986 39.2751
530.273481 76.986 39.2437
530.639692 76.986 39.2122
531.005903 76.986 39.1807
531.372114 76.986 39.1493
531.738324 76.985 39.1179
532.104535 76.985 39.0864
532.470746 76.985 39.0550
532.836957 76.985 39.0235
533.203168 76.985 38.9920
533.569379 76.985 38.9605
533.935590 76.985 38.9290
534.301801 76.984 38.8974
534.668012 76.984 38.8658
535.034223 76.984 38.8340
535.400434 76.984 38.8023
535.766645 76.984 38.7705
536.132856 76.984 38.7386
536.499067 76.984 38.7066
536.865278 76.984 38.6745
537.231489 76.984 38.6424
537.597700 76.983 38.6102
537.963911 76.983 38.5779
538.330122 76.983 38.5455
538.696333 76.983 38.5131
539.062544 76.983 38.4806
539.428755 76.983 38.4480
539.794966 76.983 38.4154
540.161177 76.983 38.3827
540.527388 76.982 38.3500
540.893599 76.982 38.3173
541.259810 76.982 38.2845
541.626021 76.982 38.2517
541.992232 76.982 38.2190
542.358443 76.982 38.1862
542.724654 76.982 38.1534
543.090864 76.981 38.1206
543.457075 76.981 38.0879
543.823286 76.981 38.0552
544.189497 76.981 38.0225
544.555708 76.981 37.9899
544.921919 76.981 37.9572
545.288130 76.981 37.9247
545.654341 76.981 37.8921
546.020552 76.981 37.8596
546.386763 76.980 37.8271
546.752974 76.980 37.7946
547.119185 76.980 37.7622
547.485396 76.980 37.7297
547.851607 76.980 37.6973
548.217818 76.980 37.6649
548.584029 76.980 37.6325
548.950240 76.980 37.6001
549.316451 76.980 37.5676
549.682662 76.980 37.5352
550.048873 76.980 37.5027
550.415084 76.980 37.4702
550.781295 76.980 37.4377
551.147506 76.979 37.4051
551.513717 76.979 37.3725
551.879928 76.979 37.3399
552.246139 76.979 37.3073
552.612350 76.979 37.2746
552.978561 76.979 37.2419
553.344772 76.979 37.2092
553.710983 76.979 37.1764
554.077193 76.979 37.1436
554.443404 76.979 37.1109
554.809615 76.979 37.0781
555.175826 76.978 37.0453
555.542037 76.978 37.0125
555.908248 76.978 36.9796
556.274459 76.978 36.9468
556.640670 76.978 36.9140
557.006881 76.978 36.8812
557.373092 76.978 36.8484
557.739303 76.977 36.8156
558.105514 76.977 36.7827
558.471725 76.977 36.7499
558.837936 76.977 36.7171
559.204147 76.977 36.6843
559.570358 76.977 36.6515
559.936569 76.977 36.6186
560.302780 76.977 36.5858
560.668991 76.977 36.5529
561.035202 76.976 36.5200
561.401413 76.976 36.4870
561.767624 76.976 36.4540
562.133835 76.976 36.4210
562.500046 76.976 36.3880
562.866257 76.976 36.3549
563.232468 76.976 36.3217
563.598679 76.976 36.2885
563.964890 76.976 36.2552
564.331101 76.976 36.2219
564.697312 76.976 36.1885
565.063523 76.975 36.1551
565.429733 76.975 36.1216
565.795944 76.975 36.0880
566.162155 76.975 36.0544
566.528366 76.975 36.0208
566.894577 76.975 35.9871
567.260788 76.975 35.9534
567.626999 76.975 35.9196
567.993210 76.975 35.8858
568.359421 76.974 35.8520
568.725632 76.974 35.8181
569.091843 76.974 35.7843
569.458054 76.974 35.7505
569.824265 76.974 35.7166
570.190476 76.974 35.6827
570.556687 76.973 35.6489
570.922898 76.973 35.6150
571.289109 76.973 35.5812
571.655320 76.973 35.5474
572.021531 76.973 35.5135
572.387742 76.972 35.4797
572.753953 76.972 35.4460
573.120164 76.972 35.4122
573.486375 76.972 35.3785
573.852586 76.972 35.3448
574.218797 76.971 35.3111
574.585008 76.971 35.2774
574.951219 76.971 35.2437
575.317430 76.971 35.2100
575.683641 76.971 35.1764
576.049852 76.971 35.1427
576.416063 76.970 35.1091
576.782273 76.970 35.0755
577.148484 76.970 35.0418
577.514695 76.970 35.0082
577.880906 76.970 34.9745
578.247117 76.970 34.9409
578.613328 76.970 34.9072
578.979539 76.970 34.8735
579.345750 76.970 34.8398
579.711961 76.969 34.8060
580.078172 76.969 34.7722
580.444383 76.969 34.7384
580.810594 76.969 34.7046
581.176805 76.969 34.6707
581.543016 76.969 34.6368
581.909227 76.969 34.6028
582.275438 76.969 34.5688
582.641649 76.969 34.5348
583.007860 76.969 34.5007
583.374071 76.969 34.4666
583.740282 76.969 34.4323
584.106493 76.969 34.3981
584.472704 76.969 34.3638
584.838915 76.969 34.3294
585.205126 76.969 34.2950
585.571337 76.968 34.2605
585.937548 76.968 34.2260
586.303759 76.968 34.1913
586.669970 76.968 34.1567
587.036181 76.968 34.1219
587.402392 76.968 34.0872
587.768602 76.968 34.0523
588.134813 76.968 34.0174
588.501024 76.968 33.9824
588.867235 76.968 33.9474
589.233446 76.968 33.9122
589.599657 76.968 33.8771
589.965868 76.968 33.8419
590.332079 76.968 33.8065
590.698290 76.968 33.7712
591.064501 76.968 33.7358
591.430712 76.968 33.7003
591.796923 76.968 33.6649
592.163134 76.967 33.6293
592.529345 76.967 33.5937
592.895556 76.967 33.5580
593.261767 76.967 33.5223
593.627978 76.967 33.4866
593.994189 76.967 33.4508
594.360400 76.967 33.4150
594.726611 76.967 33.3792
595.092822 76.967 33.3433
595.459033 76.967 33.3074
595.825244 76.967 33.2715
596.191455 76.967 33.2356
596.557666 76.967 33.1997
596.923877 76.966 33.1637
597.290088 76.966 33.1278
597.656299 76.966 33.0918
598.022510 76.966 33.0559
598.388721 76.966 33.0199
598.754932 76.966 32.9840
599.121142 76.966 32.9481
599.487353 76.966 32.9121
599.853564 76.966 32.8763
600.219775 76.966 32.8404
600.585986 76.966 32.8045
600.952197 76.966 32.7687
601.318408 76.966 32.7329
601.684619 76.966 32.6971
602.050830 76.966 32.6613
602.417041 76.966 32.6256
602.783252 76.966 32.5899
603.149463 76.966 32.5543
603.515674 76.966 32.5186
603.881885 76.966 32.4830
604.248096 76.966 32.4475
604.614307 76.966 32.4119
604.980518 76.966 32.3764
605.346729 76.966 32.3409
605.712940 76.966 32.3055
606.079151 76.966 32.2701
606.445362 76.966 32.2346
606.811573 76.966 32.1992
607.177784 76.966 32.1639
607.543995 76.966 32.1285
607.910206 76.966 32.0932
608.276417 76.966 32.0579
608.642628 76.966 32.0226
609.008839 76.966 31.9873
609.375050 76.966 31.9520
609.741261 76.966 31.9167
610.107471 76.966 31.8813
610.473682 76.966 31.8460
610.839893 76.966 31.8107
611.206104 76.966 31.7754
611.572315 76.966 31.7401
611.938526 76.966 31.7047
612.304737 76.966 31.6693
612.670948 76.966 31.6340
613.037159 76.966 31.5985
613.403370 76.966 31.5631
613.769581 76.966 31.5276
614.135792 76.966 31.4922
614.502003 76.966 31.4566
614.868214 76.966 31.4211
615.234425 76.966 31.3855
615.600636 76.966 31.3498
615.966847 76.966 31.3141
616.333058 76.966 31.2784
616.699269 76.966 31.2426
617.065480 76.966 31.2068
617.431691 76.966 31.1710
617.797902 76.966 31.1350
618.164113 76.966 31.0991
618.530324 76.966 31.0630
618.896535 76.966 31.0269
619.262746 76.966 30.9908
619.628957 76.966 30.9547
619.995168 76.966 30.9184
620.361379 76.966 30.8821
620.727590 76.966 30.8458
621.093801 76.966 30.8094
621.460011 76.966 30.7729
621.826222 76.966 30.7364
622.192433 76.966 30.6998
622.558644 76.967 30.6632
622.924855 76.967 30.6266
623.291066 76.967 30.5899
623.657277 76.967 30.5531
624.023488 76.967 30.5163
624.389699 76.967 30.4795
624.755910 76.967 30.4427
625.122121 76.967 30.4057
625.488332 76.967 30.3688
625.854543 76.967 30.3318
626.220754 76.967 30.2948
626.586965 76.967 30.2578
626.953176 76.967 30.2208
627.319387 76.967 30.1837
627.685598 76.967 30.1467
628.051809 76.967 30.1096
628.418020 76.967 30.0725
628.784231 76.967 30.0354
629.150442 76.967 29.9982
629.516653 76.968 29.9611
629.882864 76.968 29.9240
630.249075 76.968 29.8868
630.615286 76.968 29.8497
630.981497 76.968 29.8125
631.347708 76.968 29.7754
631.713919 76.968 29.7382
632.080130 76.968 29.7010
632.446341 76.969 29.6639
632.812551 76.969 29.6267
633.178762 76.969 29.5895
633.544973 76.969 29.5523
633.911184 76.969 29.5151
634.277395 76.970 29.4778
